management,date,Reco_se,NEE_se,month,Reco,NEE,GPP_f,VPD,ndvi,rh,precip,airt,year,soilt_avg,vwc_avg,doy,current_crop,current_plant_date,current_harvest_date,in_season,crop_type,tillage_event,last_tillage,days_since_tillage,fertilizer_event,last_fertilizer,days_since_fertilizer,herbicide_event,last_herbicide,days_since_herbicide,last_harvest,last_harvest_same_crop,days_since_last_harvest_same_crop,days_since_planting,days_to_harvest,days_since_season_end_harvest,days_since_last_harvest,crop_stage,crop_stage_simple
organic,2/15/21,0.022115827,0.067624127,2,1.142125708,0.966393143,0.185335235,132.1862833,-0.020776109,86.91381347,0.000150767,-4.977124755,2021,-1.029648209,0.277520583,46,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,323,NA,5/20/18,1002,NA,NA,NA,9/15/20,NA,NA,152,NA,NA,153,maturity,mature
organic,2/16/21,0.047754423,0.078601227,2,1.617600417,1.341813833,0.457847938,187.1197821,-0.00949825,87.36657867,0.000666276,0.227691905,2021,-0.978905821,0.325821468,47,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,324,NA,5/20/18,1003,NA,NA,NA,9/15/20,NA,NA,153,NA,NA,154,maturity,mature
organic,2/17/21,0.021818048,0.07402311,2,0.780985583,1.334382951,-0.543921906,268.3861458,0.003382064,64.65499785,1.76E-06,-9.511912251,2021,-0.963011408,0.330560256,48,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,325,NA,5/20/18,1004,NA,NA,NA,9/15/20,NA,NA,154,NA,NA,155,maturity,mature
organic,2/18/21,0.025833549,0.075836381,2,0.942689917,0.675683536,0.204160131,167.4249896,0.017828394,77.73502568,0.000127905,-7.396726831,2021,-0.978513225,0.32119243,49,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,326,NA,5/20/18,1005,NA,NA,NA,9/15/20,NA,NA,155,NA,NA,156,maturity,mature
organic,2/19/21,0.015422947,0.154347083,2,1.142825083,0.954943476,0.160081083,117.4979963,0.03371212,87.50161324,0.000244861,-4.826518281,2021,-0.95627346,0.315066336,50,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,327,NA,5/20/18,1006,NA,NA,NA,9/15/20,NA,NA,156,NA,NA,157,maturity,mature
organic,2/20/21,0.022629392,0.157542337,2,1.005973833,1.413286656,-0.342609479,234.4076083,0.050810322,73.92384947,1.30E-05,-6.382804775,2021,-0.929362917,0.310458711,51,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,328,NA,5/20/18,1007,NA,NA,NA,9/15/20,NA,NA,157,NA,NA,158,maturity,mature
organic,2/21/21,0.037124387,0.256479003,2,0.794573021,1.44803782,-0.631873463,224.1048396,0.068891248,69.8738241,5.66E-08,-9.166464551,2021,-0.929065847,0.306780238,52,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,329,NA,5/20/18,1008,NA,NA,NA,9/15/20,NA,NA,158,NA,NA,159,maturity,mature
organic,2/22/21,0.047505209,0.172213265,2,1.173980396,1.460908041,-0.156298417,176.8787872,0.087723147,81.57445795,0.000359269,-4.218023841,2021,-0.929027065,0.303686575,53,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,330,NA,5/20/18,1009,NA,NA,NA,9/15/20,NA,NA,159,NA,NA,160,maturity,mature
organic,2/23/21,0.021916898,0.181880931,2,1.514608896,0.79868073,0.766333854,246.2361667,0.107074267,82.84783789,6.39E-05,0.025167561,2021,-0.882744932,0.301536582,54,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,331,NA,5/20/18,1010,NA,NA,NA,9/15/20,NA,NA,160,NA,NA,161,maturity,mature
organic,2/24/21,0.03162436,0.208122253,2,1.743894167,2.402944878,-0.510548104,469.9959583,0.126712854,72.16619512,2.55E-05,2.67067283,2021,-0.831076765,0.308898954,55,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,332,NA,5/20/18,1011,NA,NA,NA,9/15/20,NA,NA,161,NA,NA,162,maturity,mature
organic,2/25/21,0.035766416,0.140367901,2,1.433687375,2.223152283,-0.758392413,464.0898958,0.146407158,67.40090428,1.48E-05,-0.656528536,2021,-0.78675348,0.321577976,56,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,333,NA,5/20/18,1012,NA,NA,NA,9/15/20,NA,NA,162,NA,NA,163,maturity,mature
organic,2/26/21,0.041203817,0.185692251,2,1.181441167,0.571870279,0.580904458,330.7067375,0.165925426,69.31366506,5.18E-07,-3.542313957,2021,-0.789385462,0.313558284,57,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,334,NA,5/20/18,1013,NA,NA,NA,9/15/20,NA,NA,163,NA,NA,164,maturity,mature
organic,2/27/21,0.03313145,0.288942414,2,1.485611417,0.838076194,0.560035729,127.3237666,0.185035905,90.35105617,0.000204168,0.603250281,2021,-0.77169385,0.320258755,58,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,335,NA,5/20/18,1014,NA,NA,NA,9/15/20,NA,NA,164,NA,NA,165,maturity,mature
organic,2/28/21,0.026332864,0.206129859,2,1.454671625,0.768430781,0.782794583,185.1445146,0.203506844,82.06207175,1.07E-05,1.099037425,2021,-0.726857964,0.3304882,59,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,336,NA,5/20/18,1015,NA,NA,NA,9/15/20,NA,NA,165,NA,NA,166,maturity,mature
organic,3/1/21,0.039606612,0.240032218,3,1.319973458,1.300808421,-0.037292475,195.4391827,0.221106491,80.83684392,0.000171411,0.177740828,2021,-0.683487638,0.34643041,60,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,337,NA,5/20/18,1016,NA,NA,NA,9/15/20,NA,NA,166,NA,NA,167,maturity,mature
organic,3/2/21,0.021436024,0.264259691,3,0.511644146,-0.878095052,1.255464646,257.8784583,0.237603093,51.20940503,1.86E-06,-11.29539655,2021,-0.756299718,0.33576068,61,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,338,NA,5/20/18,1017,NA,NA,NA,9/15/20,NA,NA,167,NA,NA,168,maturity,mature
organic,3/3/21,0.04630489,0.169398335,3,1.058572729,0.05419773,0.884597227,418.36925,0.252764898,64.73863995,6.60E-06,-1.940272236,2021,-0.819815381,0.326672746,62,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,339,NA,5/20/18,1018,NA,NA,NA,9/15/20,NA,NA,168,NA,NA,169,maturity,mature
organic,3/4/21,0.023238553,0.288426652,3,0.915122104,0.001244028,0.871312,343.9989583,0.266360154,65.63753018,1.17E-05,-3.610781574,2021,-0.78254269,0.320708913,63,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,340,NA,5/20/18,1019,NA,NA,NA,9/15/20,NA,NA,169,NA,NA,170,maturity,mature
organic,3/5/21,0.020069853,0.273254454,3,0.624260833,-0.299927646,0.92418675,361.48025,0.27815711,51.81391954,8.92E-06,-8.169939105,2021,-0.851844136,0.3152889,64,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,341,NA,5/20/18,1020,NA,NA,NA,9/15/20,NA,NA,170,NA,NA,171,maturity,mature
organic,3/6/21,0.018696137,0.163198812,3,0.604196771,-0.091108491,0.652709015,262.0746458,0.287940758,60.03472165,1.58E-06,-8.229975923,2021,-0.920165523,0.311100954,65,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,342,NA,5/20/18,1021,NA,NA,NA,9/15/20,NA,NA,171,NA,NA,172,maturity,mature
organic,3/7/21,0.036107645,0.255263753,3,0.663958938,-0.259869396,0.923828,311.4105833,0.295686039,62.5500974,2.86E-07,-7.858323479,2021,-0.989740197,0.30766952,66,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,343,NA,5/20/18,1022,NA,NA,NA,9/15/20,NA,NA,172,NA,NA,173,maturity,mature
organic,3/8/21,0.045806426,0.246564746,3,0.871640146,-0.217196343,1.045441292,361.2405217,0.301562199,57.66728329,2.51E-08,-5.595870558,2021,-1.025405312,0.304751538,67,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,344,NA,5/20/18,1023,NA,NA,NA,9/15/20,NA,NA,173,NA,NA,174,maturity,mature
organic,3/9/21,0.054184443,0.252180493,3,1.512156417,-0.261600707,1.601689958,543.5427083,0.305756691,66.75204585,2.70E-08,1.898418522,2021,-0.973964596,0.316427891,68,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,345,NA,5/20/18,1024,NA,NA,NA,9/15/20,NA,NA,174,NA,NA,175,maturity,mature
organic,3/10/21,0.061654942,0.236736945,3,1.699987083,0.531520254,1.187865875,478.5709417,0.308456965,68.69806816,5.39E-08,2.636325455,2021,-0.855495119,0.332743137,69,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,346,NA,5/20/18,1025,NA,NA,NA,9/15/20,NA,NA,175,NA,NA,176,maturity,mature
organic,3/11/21,0.07846482,0.216391682,3,2.373388896,1.302443245,1.070347404,828.9686875,0.309850471,73.02340164,1.71E-05,8.470662848,2021,-0.235546096,0.359037134,70,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,347,NA,5/20/18,1026,NA,NA,NA,9/15/20,NA,NA,176,NA,NA,177,maturity,mature
organic,3/12/21,0.045639512,0.291692967,3,2.268949917,1.036471936,1.211057063,926.1811667,0.310124661,59.90251662,9.86E-06,6.55325915,2021,0.646317021,0.37064866,71,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,348,NA,5/20/18,1027,NA,NA,NA,9/15/20,NA,NA,177,NA,NA,178,maturity,mature
organic,3/13/21,0.038596837,0.330609177,3,1.482727688,0.015590132,1.405435875,492.806,0.309466986,46.48364766,1.90E-06,-2.068923537,2021,-0.285647138,0.345018658,72,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,349,NA,5/20/18,1028,NA,NA,NA,9/15/20,NA,NA,178,NA,NA,179,maturity,mature
organic,3/14/21,0.043688107,0.339726932,3,1.555517229,0.288372641,0.991749771,375.1842609,0.308064895,52.16540624,4.99E-05,-1.944817766,2021,-0.353589042,0.332515417,73,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,350,NA,5/20/18,1029,NA,NA,NA,9/15/20,NA,NA,179,NA,NA,180,maturity,mature
organic,3/15/21,0.0253897,0.419951632,3,0.910709875,-0.566333042,1.477044375,324.1352292,0.306105841,36.53498031,8.31E-07,-8.545805041,2021,-0.964339558,0.324641255,74,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,351,NA,5/20/18,1030,NA,NA,NA,9/15/20,NA,NA,180,NA,NA,181,maturity,mature
organic,3/16/21,0.046222101,0.155936966,3,1.208194813,0.685653457,0.501981292,318.8464792,0.303777274,39.70708588,2.42E-06,-3.524728998,2021,-1.160466337,0.319664178,75,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,352,NA,5/20/18,1031,NA,NA,NA,9/15/20,NA,NA,181,NA,NA,182,maturity,mature
organic,3/17/21,0.046243222,0.190816424,3,1.480423563,0.56014502,0.908378813,271.6637083,0.301266645,73.58985782,4.25E-07,2.004085,2021,-0.638568624,0.322345365,76,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,353,NA,5/20/18,1032,NA,NA,NA,9/15/20,NA,NA,182,NA,NA,183,maturity,mature
organic,3/18/21,0.014211836,0.235078439,3,1.253649688,1.674534094,-0.712966473,137.5799938,0.298761404,97.82055775,0.000705747,1.801848825,2021,-0.145602767,0.345781525,77,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,354,NA,5/20/18,1033,NA,NA,NA,9/15/20,NA,NA,183,NA,NA,184,maturity,mature
organic,3/19/21,0.020093656,0.364825756,3,0.905915958,-0.265432065,1.121145625,391.9746667,0.296449003,40.72988455,3.48E-07,-2.708524768,2021,-0.427734598,0.350498818,78,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,355,NA,5/20/18,1034,NA,NA,NA,9/15/20,NA,NA,184,NA,NA,185,maturity,mature
organic,3/20/21,0.056675463,0.314032656,3,1.302579813,-0.78497916,1.930211575,549.0205208,0.294516892,48.20505022,1.81E-08,1.80602719,2021,-0.263037666,0.338489489,79,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,356,NA,5/20/18,1035,NA,NA,NA,9/15/20,NA,NA,185,NA,NA,186,maturity,mature
organic,3/21/21,0.067605717,0.349690663,3,1.715485354,-0.967056877,2.535109417,673.5194313,0.293152522,51.81477874,7.16E-08,5.919373608,2021,0.651549037,0.336351806,80,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,357,NA,5/20/18,1036,NA,NA,NA,9/15/20,NA,NA,186,NA,NA,187,maturity,mature
organic,3/22/21,0.064396142,0.361899083,3,1.893562896,-0.386064342,2.068014646,780.5554729,0.29253151,55.0632475,0,6.661944008,2021,1.26898942,0.334343923,81,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,358,NA,5/20/18,1037,NA,NA,NA,9/15/20,NA,NA,187,NA,NA,188,maturity,mature
organic,3/23/21,0.081050214,0.416791592,3,2.158892458,-0.251488528,2.151144292,781.6392596,0.292695252,54.03791201,1.81E-08,7.678181585,2021,2.2965336,0.32900453,82,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,359,NA,5/20/18,1038,NA,NA,NA,9/15/20,NA,NA,188,NA,NA,189,maturity,mature
organic,3/24/21,0.055123315,0.306079937,3,2.399404542,1.655000011,0.812315417,225.8806813,0.293547837,85.20199346,0.000350478,7.948372618,2021,3.796738958,0.331687239,83,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,360,NA,5/20/18,1039,NA,NA,NA,9/15/20,NA,NA,189,NA,NA,190,maturity,mature
organic,3/25/21,0.082617825,1.426314492,3,3.219282854,1.616780273,3.14469625,166.4621429,0.294980489,85.59720402,5.26E-05,13.12385362,2021,7.669565773,0.346156109,84,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,361,NA,5/20/18,1040,NA,NA,NA,9/15/20,NA,NA,190,NA,NA,191,maturity,mature
organic,3/26/21,0.071449743,NA,3,3.382829771,NA,1.502910104,NA,0.296884437,84.36075636,0.000250308,12.31761513,2021,9.436519003,0.344505736,85,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,362,NA,5/20/18,1041,NA,NA,NA,9/15/20,NA,NA,191,NA,NA,192,maturity,mature
organic,3/27/21,0.066977743,NA,3,2.898531042,NA,3.400956792,NA,0.299150905,68.34465277,2.13E-07,7.55070982,2021,7.063042895,0.330651499,86,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,363,NA,5/20/18,1042,NA,NA,NA,9/15/20,NA,NA,192,NA,NA,193,maturity,mature
organic,3/28/21,0.035324071,NA,3,2.808167979,NA,-0.345131688,NA,0.30167112,93.80235074,0.000791144,7.084642188,2021,5.839150365,0.346299085,87,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,364,NA,5/20/18,1043,NA,NA,NA,9/15/20,NA,NA,193,NA,NA,194,maturity,mature
organic,3/29/21,0.0324613,NA,3,2.210624542,NA,2.157657992,NA,0.304336308,53.74231859,1.83E-05,2.40053393,2021,4.087317483,0.349902235,88,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,365,NA,5/20/18,1044,NA,NA,NA,9/15/20,NA,NA,194,NA,NA,195,maturity,mature
organic,3/30/21,0.096543938,NA,3,2.572586188,NA,2.830851604,NA,0.307037695,55.14971723,3.55E-08,5.494635201,2021,3.511551952,0.331436654,89,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,366,NA,5/20/18,1045,NA,NA,NA,9/15/20,NA,NA,195,NA,NA,196,maturity,mature
organic,3/31/21,0.054822122,NA,3,3.015270854,NA,1.305791127,NA,0.309666507,87.33623055,0.000131917,9.608026918,2021,6.372054672,0.322920068,90,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,367,NA,5/20/18,1046,NA,NA,NA,9/15/20,NA,NA,196,NA,NA,197,maturity,mature
organic,4/1/21,0.040670562,NA,4,2.148787479,NA,0.789266938,NA,0.312113971,77.43851677,0.000208049,2.793111897,2021,4.566878096,0.335546763,91,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,368,NA,5/20/18,1047,NA,NA,NA,9/15/20,NA,NA,197,NA,NA,198,maturity,mature
organic,4/2/21,0.027907476,NA,4,1.532218542,NA,1.394643417,NA,0.314271313,43.30764732,2.82E-06,-2.483375295,2021,1.111073828,0.323579259,92,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,369,NA,5/20/18,1048,NA,NA,NA,9/15/20,NA,NA,198,NA,NA,199,maturity,mature
organic,4/3/21,0.058402953,NA,4,1.851274646,NA,2.475301381,NA,0.316029759,42.55857113,3.55E-08,0.927506383,2021,0.77602253,0.314084593,93,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,370,NA,5/20/18,1049,NA,NA,NA,9/15/20,NA,NA,199,NA,NA,200,maturity,mature
organic,4/4/21,0.065023667,NA,4,2.275332417,NA,2.273608,NA,0.317280534,50.50324519,5.41E-08,5.071269766,2021,2.100607332,0.306252534,94,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,371,NA,5/20/18,1050,NA,NA,NA,9/15/20,NA,NA,200,NA,NA,201,maturity,mature
organic,4/5/21,0.059955338,NA,4,2.454452979,NA,2.625555638,NA,0.317914866,51.93002753,3.55E-08,6.637766774,2021,4.700692987,0.298343374,95,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,372,NA,5/20/18,1051,NA,NA,NA,9/15/20,NA,NA,201,NA,NA,202,maturity,mature
organic,4/6/21,0.070535699,NA,4,2.540444542,NA,3.146094521,NA,0.31782398,55.12217232,1.78E-08,7.309610144,2021,5.999993658,0.290600286,96,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,373,NA,5/20/18,1052,NA,NA,NA,9/15/20,NA,NA,202,NA,NA,203,maturity,mature
organic,4/7/21,0.087049537,NA,4,2.8427405,NA,4.119818333,NA,0.316906295,69.40131854,4.74E-08,9.878108915,2021,7.363417562,0.284438308,97,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,374,NA,5/20/18,1053,NA,NA,NA,9/15/20,NA,NA,203,NA,NA,204,maturity,mature
organic,4/8/21,0.093608204,NA,4,3.121197604,NA,5.737955708,NA,0.315141813,67.28912702,3.70E-09,11.87696753,2021,9.194438314,0.278386018,98,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,375,NA,5/20/18,1054,NA,NA,NA,9/15/20,NA,NA,204,NA,NA,205,maturity,mature
organic,4/9/21,0.084484446,NA,4,3.206104125,NA,7.322227892,NA,0.312593993,70.05440844,0,11.84293343,2021,10.02181404,0.272041599,99,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,376,NA,5/20/18,1055,NA,NA,NA,9/15/20,NA,NA,205,NA,NA,206,maturity,mature
organic,4/10/21,0.088651487,NA,4,3.490483896,NA,6.311130896,NA,0.309334112,75.48975548,2.10E-06,13.41046597,2021,11.01321143,0.266684404,100,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,377,NA,5/20/18,1056,NA,NA,NA,9/15/20,NA,NA,206,NA,NA,207,maturity,mature
organic,4/11/21,0.062893436,NA,4,3.262749521,NA,2.050930833,NA,0.305433448,86.92974125,0.000279304,10.9067708,2021,10.46166994,0.269009716,101,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,378,NA,5/20/18,1057,NA,NA,NA,9/15/20,NA,NA,207,NA,NA,208,maturity,mature
organic,4/12/21,0.021202953,NA,4,2.585194479,NA,0.330967354,NA,0.300963278,89.69441552,0.000319434,5.688802973,2021,6.868659353,0.311242936,102,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,379,NA,5/20/18,1058,NA,NA,NA,9/15/20,NA,NA,208,NA,NA,209,maturity,mature
organic,4/13/21,0.071738642,NA,4,2.883990396,NA,3.536004375,NA,0.295994879,73.7541234,9.58E-07,9.192214584,2021,7.487870471,0.303237849,103,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,380,NA,5/20/18,1059,NA,NA,NA,9/15/20,NA,NA,209,NA,NA,210,maturity,mature
organic,4/14/21,0.068693772,NA,4,3.105002833,NA,7.534837292,NA,0.29059953,65.59742479,2.19E-06,12.32181066,2021,9.936698135,0.294154655,104,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,381,NA,5/20/18,1060,NA,NA,NA,9/15/20,NA,NA,210,NA,NA,211,maturity,mature
organic,4/15/21,0.030698886,NA,4,2.32556675,NA,-0.781983188,NA,0.284848506,98.05696411,0.001592718,6.503476874,2021,7.978347158,0.335025744,105,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,382,NA,5/20/18,1061,NA,NA,NA,9/15/20,NA,NA,211,NA,NA,212,maturity,mature
organic,4/16/21,0.020952439,NA,4,1.828630271,NA,0.918510792,NA,0.278813086,89.75092592,0.000558438,2.030191358,2021,4.347318824,0.363212463,106,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,383,NA,5/20/18,1062,NA,NA,NA,9/15/20,NA,NA,212,NA,NA,213,maturity,mature
organic,4/17/21,0.044958188,NA,4,2.058309729,NA,1.034509146,NA,0.272564547,76.88299232,2.11E-05,3.918885008,2021,4.228309727,0.350582602,107,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,384,NA,5/20/18,1063,NA,NA,NA,9/15/20,NA,NA,213,NA,NA,214,maturity,mature
organic,4/18/21,0.064049675,NA,4,2.447569,NA,2.606681304,NA,0.266174166,68.91012591,2.26E-05,7.210955874,2021,5.738515393,0.34600422,108,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,385,NA,5/20/18,1064,NA,NA,NA,9/15/20,NA,NA,214,NA,NA,215,maturity,mature
organic,4/19/21,0.063678123,NA,4,2.638740313,NA,4.842996667,NA,0.259713221,71.56653527,7.28E-05,8.588928954,2021,7.056770341,0.340974809,109,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,386,NA,5/20/18,1065,NA,NA,NA,9/15/20,NA,NA,215,NA,NA,216,maturity,mature
organic,4/20/21,0.076966623,NA,4,2.849874979,NA,6.554929563,NA,0.253252989,72.81733412,8.33E-05,9.678218301,2021,8.104450003,0.335457843,110,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,387,NA,5/20/18,1066,NA,NA,NA,9/15/20,NA,NA,216,NA,NA,217,maturity,mature
organic,4/21/21,0.088861689,NA,4,2.537416021,NA,3.423683333,NA,0.246864747,79.0358757,0.000418024,6.018204784,2021,7.278254763,0.339726909,111,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,388,NA,5/20/18,1067,NA,NA,NA,9/15/20,NA,NA,217,NA,NA,218,maturity,mature
organic,4/22/21,0.040249785,NA,4,1.995595,NA,1.989424521,NA,0.240619773,53.37033063,3.50E-05,0.633336163,2021,3.557823515,0.336762613,112,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,389,NA,5/20/18,1068,NA,NA,NA,9/15/20,NA,NA,218,NA,NA,219,maturity,mature
organic,4/23/21,0.084518207,NA,4,2.644212146,NA,2.958602604,NA,0.234589564,52.0988479,9.85E-08,5.155452506,2021,4.515615956,0.324100173,113,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,390,NA,5/20/18,1069,NA,NA,NA,9/15/20,NA,NA,219,NA,NA,220,maturity,mature
organic,4/24/21,0.117623823,NA,4,3.712012292,NA,7.594213646,NA,0.228848115,53.69532306,3.61E-07,10.40338415,2021,7.462658024,0.314888491,114,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,391,NA,5/20/18,1070,NA,NA,NA,9/15/20,NA,NA,220,NA,NA,221,maturity,mature
organic,4/25/21,0.057473014,NA,4,4.109685229,NA,5.634384542,NA,0.223471976,72.1292169,0.000102618,9.246713416,2021,8.458543078,0.313575932,115,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,392,NA,5/20/18,1071,NA,NA,NA,9/15/20,NA,NA,221,NA,NA,222,maturity,mature
organic,4/26/21,0.080870096,2.637099356,4,3.852763292,-6.519780217,8.361044271,771.5524783,0.218537938,52.04683377,8.06E-07,4.767897065,2021,6.63136762,0.306249277,116,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,393,NA,5/20/18,1072,NA,NA,NA,9/15/20,NA,NA,222,NA,NA,223,maturity,mature
organic,4/27/21,0.189625332,1.626346156,4,5.272256146,-9.435386671,12.83895875,779.4416875,0.214122789,53.58086055,7.10E-07,8.962367471,2021,7.483284648,0.295080914,117,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,394,NA,5/20/18,1073,NA,NA,NA,9/15/20,NA,NA,223,NA,NA,224,maturity,mature
organic,4/28/21,0.183839842,2.032077875,4,6.964326729,-5.504880575,10.92843875,636.4506396,0.210303318,79.921736,0.000297603,14.11496315,2021,10.83334606,0.304169563,118,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,395,NA,5/20/18,1074,NA,NA,NA,9/15/20,NA,NA,224,NA,NA,225,maturity,mature
organic,4/29/21,0.089874201,2.257500393,4,7.263544271,3.444054286,4.507240104,28.90799422,0.207156316,97.67982851,0.001538751,13.66464195,2021,11.91145183,0.33880704,119,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,396,NA,5/20/18,1075,NA,NA,NA,9/15/20,NA,NA,225,NA,NA,226,maturity,mature
organic,4/30/21,0.097003296,1.405341094,4,6.418312,-2.794457111,8.857655188,450.1813917,0.204758571,82.86931423,0.000264192,8.992892202,2021,10.0304057,0.361791352,120,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,397,NA,5/20/18,1076,NA,NA,NA,9/15/20,NA,NA,226,NA,NA,227,maturity,mature
organic,5/1/21,0.161249567,1.854847915,5,6.011940354,-7.325204707,12.111779,525.9004583,0.203186872,58.90626407,3.74E-05,6.18707126,2021,7.371955252,0.342077054,121,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,398,NA,5/20/18,1077,NA,NA,NA,9/15/20,NA,NA,227,NA,NA,228,maturity,mature
organic,5/2/21,0.184637348,1.788967742,5,7.669345958,-2.877512262,9.929908423,751.7633083,0.202518011,71.06332279,0.000290884,11.73135783,2021,9.456585741,0.333915963,122,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,399,NA,5/20/18,1078,NA,NA,NA,9/15/20,NA,NA,228,NA,NA,229,maturity,mature
organic,5/3/21,0.124947536,2.258334624,5,7.615391396,-6.698494432,12.21867479,330.1043409,0.202828774,81.19590459,0.000131879,12.10694815,2021,10.31634467,0.335867735,123,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,400,NA,5/20/18,1079,NA,NA,NA,9/15/20,NA,NA,229,NA,NA,230,maturity,mature
organic,5/4/21,0.04689841,1.996497963,5,7.099209646,-1.16435707,7.742918563,175.3002557,0.204195954,91.02145941,0.000253267,10.82658841,2021,10.1989782,0.343496177,124,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,401,NA,5/20/18,1080,NA,NA,NA,9/15/20,NA,NA,230,NA,NA,231,maturity,mature
organic,5/5/21,0.053165949,2.040360156,5,6.727416813,-1.969678732,8.194082917,21.97439646,0.206696337,99.03713895,0.000676236,10.00373453,2021,9.801750358,0.363632934,125,alfalfa hay,9/16/20,NA,1,perennial,NA,3/29/20,402,NA,5/20/18,1081,NA,NA,NA,9/15/20,NA,NA,231,NA,NA,232,maturity,mature
