management,date,Reco_se,NEE_se,Reco_gf_se,NEE_gf_se,month,NEE,NEE_gapfilled,Reco_gapfilled,GPP_gapfilled,VPD,ndvi,rh,precip,airt,year,Reco,GPP,soilt_avg,vwc_avg,doy,current_crop,current_plant_date,current_harvest_date,in_season,crop_type,tillage_event,last_tillage,days_since_tillage,fertilizer_event,last_fertilizer,days_since_fertilizer,herbicide_event,last_herbicide,days_since_herbicide,last_harvest,last_harvest_same_crop,days_since_last_harvest_same_crop,days_since_planting,days_to_harvest,days_since_season_end_harvest,days_since_last_harvest,crop_stage,crop_stage_simple
organic,8/29/18,0.13788703,2.812591215,0.133572336,2.152749941,8,-2.869016659,-0.962558135,11.12738331,11.94848735,1104.85825,0.747565355,73.10792547,1.73E-05,25.96206643,2018,11.28760698,14.15664193,23.95525616,0.23026782,241,corn,5/20/18,NA,1,annual,NA,6/14/18,76,NA,5/20/18,101,NA,NA,NA,NA,NA,NA,101,NA,NA,NA,maturity,mature
organic,8/30/18,0.116772731,2.501339029,0.107061994,1.976357567,8,1.187450682,0.772704016,10.42010104,8.419686854,886.0531875,0.741812486,73.2196027,1.94E-05,22.6693628,2018,10.41365914,9.226211795,23.07759708,0.22180478,242,corn,5/20/18,NA,1,annual,NA,6/14/18,77,NA,5/20/18,102,NA,NA,NA,NA,NA,NA,102,NA,NA,NA,maturity,mature
organic,8/31/18,0.075432544,1.414780096,0.071774412,1.176975994,8,1.235345031,0.579659565,8.588476979,7.187575354,452.165375,0.735840466,76.14780673,3.45E-05,18.35901286,2018,8.598884022,7.363531044,20.0812359,0.216056149,243,corn,5/20/18,NA,1,annual,NA,6/14/18,78,NA,5/20/18,103,NA,NA,NA,NA,NA,NA,103,NA,NA,NA,maturity,mature
organic,9/1/18,0.087465305,2.059342349,0.084432954,1.626025146,9,-3.158053478,-2.119248274,8.168592146,11.18989146,632.6747917,0.729695359,77.22955919,1.20E-05,19.1845178,2018,8.169519065,11.32755196,19.59865603,0.214378785,244,corn,5/20/18,NA,1,annual,NA,6/14/18,79,NA,5/20/18,104,NA,NA,NA,NA,NA,NA,104,NA,NA,NA,maturity,mature
organic,9/2/18,0.086893833,1.998079135,0.086893833,1.757661683,9,-2.642817104,-1.874712329,7.836753688,10.47957688,642.3715,0.723423229,81.81018778,9.17E-06,20.54571861,2018,7.836753688,10.47957688,20.11041325,0.208999568,245,corn,5/20/18,NA,1,annual,NA,6/14/18,80,NA,5/20/18,105,NA,NA,NA,NA,NA,NA,105,NA,NA,NA,maturity,mature
organic,9/3/18,0.113626812,2.128447813,0.108735785,1.751712392,9,-1.488749333,-0.477894445,8.291547896,9.329304063,913.600375,0.717070138,80.21481224,8.29E-06,24.4269407,2018,8.325224711,9.813992333,22.27928998,0.203130315,246,corn,5/20/18,NA,1,annual,NA,6/14/18,81,NA,5/20/18,106,NA,NA,NA,NA,NA,NA,106,NA,NA,NA,maturity,mature
organic,9/4/18,0.09241826,2.123524994,0.080551595,1.420586163,9,-6.29832,-2.447320246,8.177475083,12.77280625,859.6310833,0.71068215,75.05456645,4.30E-06,24.16210629,2018,8.2318105,14.5301175,23.09441743,0.195566922,247,corn,5/20/18,NA,1,annual,NA,6/14/18,82,NA,5/20/18,107,NA,NA,NA,NA,NA,NA,107,NA,NA,NA,maturity,mature
organic,9/5/18,0.124174855,1.483122712,0.118492059,1.205297333,9,-1.156329564,-1.123617554,8.180664396,8.972008333,1014.298292,0.704305328,70.70712248,6.95E-07,24.48202238,2018,8.375527154,9.531879487,22.92804314,0.187624499,248,corn,5/20/18,NA,1,annual,NA,6/14/18,83,NA,5/20/18,108,NA,NA,NA,NA,NA,NA,108,NA,NA,NA,maturity,mature
organic,9/6/18,0.119042463,2.38247904,0.088349776,1.58828419,9,-1.40994975,1.71380721,7.96227275,6.306423125,743.8278344,0.697985735,84.78922969,0.000262826,23.70348384,2018,8.18360825,9.593578929,23.34356469,0.194276633,249,corn,5/20/18,NA,1,annual,NA,6/14/18,84,NA,5/20/18,109,NA,NA,NA,NA,NA,NA,109,NA,NA,NA,maturity,mature
organic,9/7/18,0.048075953,1.618196431,0.038879938,1.104773659,9,2.572239032,2.844487835,7.071257458,4.656957083,432.1088795,0.691769436,84.37144858,6.09E-05,18.36087141,2018,7.106167452,4.533982258,20.26481479,0.214728795,250,corn,5/20/18,NA,1,annual,NA,6/14/18,85,NA,5/20/18,110,NA,NA,NA,NA,NA,NA,110,NA,NA,NA,maturity,mature
organic,9/8/18,0.050418234,1.341076921,0.043464361,1.0112274,9,2.342663659,2.269016904,6.867120958,4.091537875,414.6831458,0.685702492,64.08878362,-1.94E-11,15.22134997,2018,6.877985293,4.535336585,17.71734112,0.209189,251,corn,5/20/18,NA,1,annual,NA,6/14/18,86,NA,5/20/18,111,NA,NA,NA,NA,NA,NA,111,NA,NA,NA,senescence,mature
organic,9/9/18,0.085313759,0.847977747,0.082183205,0.763004957,9,1.277815065,1.238598232,6.704121271,5.374044583,281.0911042,0.679830967,61.92344866,7.13E-08,12.59723387,2018,6.71272863,5.434889565,15.46119525,0.202197356,252,corn,5/20/18,NA,1,annual,NA,6/14/18,87,NA,5/20/18,112,NA,NA,NA,NA,NA,NA,112,NA,NA,NA,senescence,mature
organic,9/10/18,0.06702797,1.482297398,0.047865912,0.823041112,9,8.215248667,6.242851688,6.908171875,0.601466458,281.091036,0.674200925,88.54719823,0.000951396,11.73030386,2018,6.584690733,-1.630516,14.11020074,0.235719868,253,corn,5/20/18,NA,1,annual,NA,6/14/18,88,NA,5/20/18,113,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,senescence,mature
organic,9/11/18,0.05420802,2.21076622,0.083540887,0.872497799,9,8.706263853,4.904922745,8.329790813,2.981351604,102.24501,0.668858429,97.0974804,0.000363457,16.59673971,2018,8.5944178,-0.111835533,15.99856116,0.300789817,254,corn,5/20/18,NA,1,annual,NA,6/14/18,89,NA,5/20/18,114,NA,NA,NA,NA,NA,NA,114,NA,NA,NA,senescence,mature
organic,9/12/18,0.053243236,1.304169908,0.034246648,0.621145028,9,3.783537304,3.844383787,8.538978438,4.65218875,185.8771903,0.663849542,97.92791746,0.000257765,18.31969525,2018,8.56487013,4.781330435,17.82680577,0.308007408,255,corn,5/20/18,NA,1,annual,NA,6/14/18,90,NA,5/20/18,115,NA,NA,NA,NA,NA,NA,115,NA,NA,NA,senescence,mature
organic,9/13/18,0.103053866,2.234564445,0.07302838,1.156724672,9,-2.474452174,-0.252362766,8.615972792,8.677392917,581.0091786,0.659220328,90.51381794,0.000116871,19.64795329,2018,8.907082739,11.38151304,18.84807938,0.308302077,256,corn,5/20/18,NA,1,annual,NA,6/14/18,91,NA,5/20/18,116,NA,NA,NA,NA,NA,NA,116,NA,NA,NA,senescence,mature
organic,9/14/18,0.081186629,1.422924126,0.072295461,1.129542132,9,2.562837179,2.806136244,8.333909354,4.77779,401.4928146,0.655010353,86.52550542,9.06E-06,19.5854277,2018,8.412090359,5.849235385,19.29633261,0.292812395,257,corn,5/20/18,NA,1,annual,NA,6/14/18,92,NA,5/20/18,117,NA,NA,NA,NA,NA,NA,117,NA,NA,NA,senescence,mature
organic,9/15/18,0.105062915,1.550703667,0.095290583,1.123510057,9,-0.000956707,0.394523382,8.432083479,7.581769167,760.4792083,0.651185506,84.79891343,8.60E-06,20.52595339,2018,8.499009024,8.499978293,19.64444909,0.280776214,258,corn,5/20/18,NA,1,annual,NA,6/14/18,93,NA,5/20/18,118,NA,NA,NA,NA,NA,NA,118,NA,NA,NA,senescence,mature
organic,9/16/18,0.154070415,1.517380738,0.127699566,1.130918601,9,-2.588846774,-0.649514755,8.678588458,8.936993125,917.370625,0.647636303,82.607177,1.18E-05,21.54789775,2018,9.015239968,11.60417839,20.10643571,0.269482587,259,corn,5/20/18,NA,1,annual,NA,6/14/18,94,NA,5/20/18,119,NA,NA,NA,NA,NA,NA,119,NA,NA,NA,senescence,mature
organic,9/17/18,0.090811363,1.375973833,0.07828578,1.174378635,9,0.200277243,1.505048689,8.486096188,6.765173315,563.1102553,0.644246199,84.21056271,0.000165831,20.72861172,2018,8.59886527,8.398552138,20.44661627,0.26105393,260,corn,5/20/18,NA,1,annual,NA,6/14/18,95,NA,5/20/18,120,NA,NA,NA,NA,NA,NA,120,NA,NA,NA,senescence,mature
organic,9/18/18,0.106857165,2.626429938,0.055054515,0.949646097,9,6.510646842,6.672153188,8.409105708,0.662283125,439.4182367,0.640898648,92.5249884,0.002021513,20.3964228,2018,8.655921632,2.145373684,20.10087825,0.358608663,261,corn,5/20/18,NA,1,annual,NA,6/14/18,96,NA,5/20/18,121,NA,NA,NA,NA,NA,NA,121,NA,NA,NA,senescence,mature
organic,9/19/18,0.070742703,1.454806232,0.064944769,1.23479194,9,2.681694159,2.269100039,7.786142563,4.403022042,565.2413333,0.637477106,80.9956952,6.28E-06,18.33029296,2018,7.790258136,5.108539955,19.17280334,0.333801953,262,corn,5/20/18,NA,1,annual,NA,6/14/18,97,NA,5/20/18,122,NA,NA,NA,NA,NA,NA,122,NA,NA,NA,senescence,mature
organic,9/20/18,0.034255679,0.908165752,0.033559921,0.754924384,9,0.703214468,0.798271153,6.889108563,6.127533958,473.0227083,0.633865027,81.31179461,2.55E-05,15.70002391,2018,6.890416447,6.187202766,17.38143724,0.317375471,263,corn,5/20/18,NA,1,annual,NA,6/14/18,98,NA,5/20/18,123,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,senescence,mature
organic,9/21/18,0.035471963,0.496837005,0.032022434,0.417422135,9,4.858202326,4.514784005,6.862266146,2.201802281,320.7764896,0.629945867,87.51033745,9.43E-05,16.81933889,2018,6.869048605,2.01085836,17.15300752,0.310143586,264,corn,5/20/18,NA,1,annual,NA,6/14/18,99,NA,5/20/18,124,NA,NA,NA,NA,NA,NA,124,NA,NA,NA,senescence,mature
organic,9/22/18,0.073867386,1.272697085,0.070051613,1.023826615,9,0.569178257,2.012631616,6.207643542,3.721612083,579.4272708,0.62560308,74.56708459,0.000185264,15.01264057,2018,6.1431222,5.573916571,16.66340599,0.319659223,265,corn,5/20/18,NA,1,annual,NA,6/14/18,100,NA,5/20/18,125,NA,NA,NA,NA,NA,NA,125,NA,NA,NA,senescence,mature
organic,9/23/18,0.091275448,0.727579461,0.080496303,0.597556897,9,-0.032604465,0.030631564,5.577753313,5.4600425,684.7027708,0.620720122,73.81600482,1.07E-07,12.95658868,2018,5.639775475,5.67236975,14.51826638,0.303227694,266,corn,5/20/18,NA,1,annual,NA,6/14/18,101,NA,5/20/18,126,NA,NA,NA,NA,NA,NA,126,NA,NA,NA,senescence,mature
organic,9/24/18,0.054385993,0.607562851,0.054467826,0.539518069,9,1.398437723,1.323186573,5.004286646,3.516696458,604.8083958,0.615180447,78.75120694,1.70E-06,10.68820232,2018,5.01578234,3.61735383,12.94100723,0.29306585,267,corn,5/20/18,NA,1,annual,NA,6/14/18,102,NA,5/20/18,127,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,senescence,mature
organic,9/25/18,0.141271122,1.158975111,0.066785252,0.301128334,9,5.876448125,4.598865496,4.996068042,0.141368667,244.7359,0.60886751,95.31390214,0.001618494,11.25565586,2018,4.959047063,-0.917399375,12.65121001,0.345860206,268,corn,5/20/18,NA,1,annual,NA,6/14/18,103,NA,5/20/18,128,NA,NA,NA,NA,NA,NA,128,NA,NA,NA,senescence,mature
organic,9/26/18,0.032709198,1.931790981,0.071973973,1.094920552,9,9.444625556,3.369675044,6.449656792,2.810018958,138.67925,0.601664767,93.82205313,0.000379633,19.55818361,2018,6.121673778,-3.323031111,17.20994919,0.355157216,269,corn,5/20/18,NA,1,annual,NA,6/14/18,104,NA,5/20/18,129,NA,NA,NA,NA,NA,NA,129,NA,NA,NA,senescence,mature
organic,9/27/18,0.066187756,0.991463505,0.060582694,0.773950339,9,-1.8605875,0.442094949,5.355717542,4.574283958,574.7566862,0.593455672,75.48514339,3.25E-05,14.91442626,2018,5.670563083,7.531100833,16.1882082,0.341012572,270,corn,5/20/18,NA,1,annual,NA,6/14/18,105,NA,5/20/18,130,NA,NA,NA,NA,NA,NA,130,NA,NA,NA,senescence,mature
organic,9/28/18,0.05834734,1.00558696,0.038400873,0.564187091,9,1.245189083,2.609591065,4.57221025,1.893088333,250.0859233,0.58412368,90.35593467,0.000539351,12.10284417,2018,4.64552325,3.40035375,14.17604067,0.354296308,271,corn,5/20/18,NA,1,annual,NA,6/14/18,106,NA,5/20/18,131,NA,NA,NA,NA,NA,NA,131,NA,NA,NA,senescence,mature
organic,9/29/18,0.06600915,0.596165989,0.064510448,0.614674587,9,0.065417307,-0.086046274,4.423546021,4.1545275,571.1971083,0.573552246,76.81954128,1.51E-07,12.88143803,2018,4.455803956,4.390402444,13.72781032,0.33263088,272,corn,5/20/18,NA,1,annual,NA,6/14/18,107,NA,5/20/18,132,NA,NA,NA,NA,NA,NA,132,NA,NA,NA,senescence,mature
organic,9/30/18,0.066487893,0.823717049,0.061314066,0.761075572,9,0.976224778,0.039201424,4.031694729,3.044275667,664.3040313,0.561636661,72.29605645,3.61E-08,12.17575162,2018,4.145862306,3.169638056,13.2172324,0.316001342,273,corn,5/20/18,NA,1,annual,NA,6/14/18,108,NA,5/20/18,133,NA,NA,NA,NA,NA,NA,133,NA,NA,NA,senescence,mature
organic,10/1/18,0.04284964,0.534178761,0.036895911,0.462686742,10,1.477077816,1.425228066,4.107523542,2.347511104,217.4977089,0.548406463,89.5834072,4.51E-05,13.81586291,2018,4.149246789,2.672165868,14.14766734,0.307377629,274,corn,5/20/18,NA,1,annual,NA,6/14/18,109,NA,5/20/18,134,NA,NA,NA,NA,NA,NA,134,NA,NA,NA,senescence,mature
organic,10/2/18,0.017859742,0.98084343,0.039341594,0.273864925,10,3.874361176,3.326269824,4.171083542,0.835014417,61.08274091,0.534028524,98.0038473,0.000665788,14.56127431,2018,4.378658647,0.504261765,14.5077638,0.323155028,275,corn,5/20/18,NA,1,annual,NA,6/14/18,110,NA,5/20/18,135,NA,NA,NA,NA,NA,NA,135,NA,NA,NA,senescence,mature
organic,10/3/18,0.033059649,0.741060528,0.022927472,0.509852569,10,-0.861181583,1.799279711,4.248012104,2.681036667,584.7255357,0.518682579,92.25858287,8.33E-05,15.4059454,2018,4.27092525,5.13211875,15.49049093,0.347017389,276,corn,5/20/18,NA,1,annual,NA,6/14/18,111,NA,5/20/18,136,NA,NA,NA,NA,NA,NA,136,NA,NA,NA,senescence,mature
organic,10/4/18,0.082296501,0.638550306,0.069185538,0.623153523,10,1.705301829,1.569280364,4.437639375,2.083870477,541.6583333,0.502548364,91.2071113,0.000152207,17.08128891,2018,4.5193866,2.814068286,15.99216137,0.33334493,277,corn,5/20/18,NA,1,annual,NA,6/14/18,112,NA,5/20/18,137,NA,NA,NA,NA,NA,NA,137,NA,NA,NA,senescence,mature
organic,10/5/18,0.052493917,0.638568411,0.049602391,0.579753129,10,1.167540105,0.61747977,3.752540604,2.47682225,509.6740208,0.485805616,73.2335393,1.37E-07,12.22195794,2018,3.756765911,2.589226667,14.47494461,0.324544041,278,corn,5/20/18,NA,1,annual,NA,6/14/18,113,NA,5/20/18,138,NA,NA,NA,NA,NA,NA,138,NA,NA,NA,senescence,mature
organic,10/6/18,0.053607643,0.25356625,0.046566275,0.281355279,10,3.550474268,2.650452612,3.924524042,0.95963375,161.6111558,0.46863407,91.60028452,1.66E-05,13.20523176,2018,3.903951171,0.353473659,13.60595538,0.313710652,279,corn,5/20/18,NA,1,annual,NA,6/14/18,114,NA,5/20/18,139,NA,NA,NA,NA,NA,NA,139,NA,NA,NA,senescence,mature
organic,10/7/18,0.044723194,0.383334657,0.043820893,0.366305792,10,2.233703213,2.040653346,4.578391042,2.355579188,403.6474468,0.451213463,94.03236031,4.62E-05,17.55236731,2018,4.576534511,2.342827681,16.17476457,0.309767993,280,corn,5/20/18,NA,1,annual,NA,6/14/18,115,NA,5/20/18,140,NA,NA,NA,NA,NA,NA,140,NA,NA,NA,senescence,mature
organic,10/8/18,0.010596488,0.240451229,0.010271423,0.24586621,10,2.255833111,2.156974458,4.129201896,1.927568188,173.3564583,0.43372353,89.97870634,1.29E-05,14.16330601,2018,4.129560174,1.8737255,15.28113009,0.305163251,281,corn,5/20/18,NA,1,annual,NA,6/14/18,116,NA,5/20/18,141,NA,NA,NA,NA,NA,NA,141,NA,NA,NA,senescence,mature
organic,10/9/18,0.05519094,0.343225529,0.055147278,0.428620742,10,2.675476632,2.259157155,4.711765458,2.019810231,491.4382563,0.416344007,92.34369769,3.16E-05,18.18422852,2018,4.722815383,2.0473413,16.58727179,0.300986843,282,corn,5/20/18,NA,1,annual,NA,6/14/18,117,NA,5/20/18,142,NA,NA,NA,NA,NA,NA,142,NA,NA,NA,senescence,mature
organic,10/10/18,0.052099738,0.374414407,0.045608281,0.466161137,10,3.246074409,2.8278155,4.995974396,1.547604435,652.9079167,0.399254631,88.5176385,1.57E-05,20.41523736,2018,5.020112585,1.77403251,18.59112574,0.294984835,283,corn,5/20/18,NA,1,annual,NA,6/14/18,118,NA,5/20/18,143,NA,NA,NA,NA,NA,NA,143,NA,NA,NA,senescence,mature
organic,10/11/18,0.02050241,0.384727251,0.017519563,0.20290852,10,5.83203,5.844397147,4.791184646,-1.089241458,161.9488708,0.382635137,99.40876483,0.001271601,19.23253466,2018,4.795341973,-1.036685405,18.71251656,0.343772399,284,corn,5/20/18,NA,1,annual,NA,6/14/18,119,NA,5/20/18,144,NA,NA,NA,NA,NA,NA,144,NA,NA,NA,senescence,mature
organic,10/12/18,0.042298123,0.38738383,0.043855505,0.420910764,10,2.130375196,1.833743974,3.552612146,1.415414542,550.2607083,0.366665262,67.16989862,1.42E-07,10.680139,2018,3.576597804,1.446224957,14.84776077,0.345059031,285,corn,5/20/18,NA,1,annual,NA,6/14/18,120,NA,5/20/18,145,NA,NA,NA,NA,NA,NA,145,NA,NA,NA,senescence,mature
organic,10/13/18,0.032350626,0.377234938,0.023790701,0.378305459,10,1.292693382,0.801128723,2.885142563,2.010774458,239.6945222,0.351524741,75.53957707,0.000194349,6.65542469,2018,2.921861704,1.629175556,10.7648825,0.338349827,286,corn,5/20/18,NA,1,annual,NA,6/14/18,121,NA,5/20/18,146,NA,NA,NA,NA,NA,NA,146,NA,NA,NA,senescence,mature
organic,10/14/18,0.059860556,0.427914812,0.046830832,0.354213573,10,0.775336262,0.18926256,2.7847385,1.973499063,537.27,0.33739331,72.61069968,0,7.545176125,2018,2.822489029,2.047155118,9.8777795,0.327611852,287,corn,5/20/18,NA,1,annual,NA,6/14/18,122,NA,5/20/18,147,NA,NA,NA,NA,NA,NA,147,NA,NA,NA,senescence,mature
organic,10/15/18,0.062918985,0.297540931,0.047558788,0.279541888,10,3.266209643,2.507737138,2.835480958,0.291707542,133.4252958,0.324450706,95.48412208,0.000553818,9.932267443,2018,2.701574893,-0.5646385,10.41448793,0.333715269,288,corn,5/20/18,NA,1,annual,NA,6/14/18,123,NA,5/20/18,148,NA,NA,NA,NA,NA,NA,148,NA,NA,NA,senescence,mature
organic,10/16/18,0.029625636,0.279894112,0.027610964,0.287500956,10,1.501572768,0.687845601,2.280668896,1.021990833,564.4370417,0.31286583,60.63358918,5.33E-06,6.851456261,2018,2.27964961,0.77807878,9.985596752,0.342399059,289,corn,5/20/18,NA,1,annual,NA,6/14/18,124,NA,5/20/18,149,NA,NA,NA,NA,NA,NA,149,NA,NA,NA,senescence,mature
organic,10/17/18,0.044279273,0.230124175,0.041060958,0.358179552,10,1.651654307,0.863047171,2.151223063,0.481194021,407.7134375,0.302684704,67.94918071,7.18E-05,6.141372299,2018,2.158715024,0.507060071,8.579859114,0.328995872,290,corn,5/20/18,NA,1,annual,NA,6/14/18,125,NA,5/20/18,150,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,senescence,mature
organic,10/18/18,0.026752022,0.276756112,0.022645437,0.23408013,10,0.567343351,0.64706079,1.811294792,1.074369417,451.0605,0.29382764,50.97880712,8.35E-07,1.814674473,2018,1.837825459,1.270478432,6.468830442,0.32063123,291,corn,5/20/18,NA,1,annual,NA,6/14/18,126,NA,5/20/18,151,NA,NA,NA,NA,NA,NA,151,NA,NA,NA,senescence,mature
organic,10/19/18,0.071453695,0.200117359,0.076730617,0.238220322,10,1.7395898,0.75664379,2.397944229,0.851976833,569.7555333,0.286203179,66.63254991,2.62E-06,6.384229755,2018,2.629916771,0.890325543,7.044303274,0.311186449,292,corn,5/20/18,NA,1,annual,NA,6/14/18,127,NA,5/20/18,152,NA,NA,NA,NA,NA,NA,152,NA,NA,NA,senescence,mature
organic,10/20/18,0.039792433,0.131172113,0.037777119,0.193720973,10,2.205850425,1.777872252,2.815408583,0.655138458,390.9245,0.279719857,78.10564205,6.95E-05,9.196221924,2018,2.8135103,0.60765865,9.528544283,0.308343002,293,corn,5/20/18,NA,1,annual,NA,6/14/18,128,NA,5/20/18,153,NA,NA,NA,NA,NA,NA,153,NA,NA,NA,senescence,mature
organic,10/21/18,0.031513766,0.281908574,0.032919099,0.287088087,10,1.253484263,1.202585916,2.023869625,0.57475444,438.3457917,0.274286214,63.6856343,3.82E-05,2.660912927,2018,1.99964593,0.746165886,6.931597646,0.304590418,294,corn,5/20/18,NA,1,annual,NA,6/14/18,129,NA,5/20/18,154,NA,NA,NA,NA,NA,NA,154,NA,NA,NA,senescence,mature
organic,10/22/18,0.03284865,0.176537308,0.028752837,0.119888379,10,1.528738374,1.547532121,1.834487875,0.212905333,312.2568958,0.269810789,71.31656622,1.42E-06,2.972184753,2018,1.834985333,0.306250923,5.477225002,0.298525813,295,corn,5/20/18,NA,1,annual,NA,6/14/18,130,NA,5/20/18,155,NA,NA,NA,NA,NA,NA,155,NA,NA,NA,senescence,mature
organic,10/23/18,0.037952508,0.117160943,0.030181756,0.222562956,10,1.651296424,1.645162841,1.882091771,-0.116785863,407.4308,0.266202119,84.28517241,0.000260358,5.984176413,2018,1.915114765,0.263816841,6.667022562,0.305685406,296,corn,5/20/18,NA,1,annual,NA,6/14/18,131,NA,5/20/18,156,NA,NA,NA,NA,NA,NA,156,NA,NA,NA,senescence,mature
organic,10/24/18,0.020043526,0.370926235,0.017447092,0.232058994,10,2.860672366,2.439075337,1.521530167,-1.321571271,377.940514,0.263368743,80.34072367,3.88E-05,4.483894126,2018,1.514140463,-1.346531976,6.519635773,0.311847375,297,corn,5/20/18,NA,1,annual,NA,6/14/18,132,NA,5/20/18,157,NA,NA,NA,NA,NA,NA,157,NA,NA,NA,senescence,mature
organic,10/25/18,0.011662251,0.201351347,0.011415457,0.177785595,10,1.122584756,1.118781928,1.176944104,0.047098521,371.2689583,0.2612192,67.47070439,3.65E-06,1.834596093,2018,1.180716778,0.0581282,5.136123037,0.304439085,298,corn,5/20/18,NA,1,annual,NA,6/14/18,133,NA,5/20/18,158,NA,NA,NA,NA,NA,NA,158,NA,NA,NA,senescence,mature
organic,10/26/18,0.023535985,0.272624559,0.019201838,0.12139407,10,1.455284448,1.094015255,1.081986021,-0.356078244,302.8504167,0.259662029,66.65323847,4.84E-08,1.616168912,2018,1.139232759,-0.316052241,4.247729397,0.298450746,299,corn,5/20/18,NA,1,annual,NA,6/14/18,134,NA,5/20/18,159,NA,NA,NA,10/26/18,NA,NA,345,NA,NA,0,senescence,mature
organic,10/27/18,0.007164374,1.456523933,0.003322472,0.277005224,10,-3.2312864,-0.625248306,1.059294729,2.472401271,191.5417,0.258605767,91.86539318,0.000932106,2.659316158,2018,1.057518267,4.288864667,4.441131846,0.33253447,300,cover crop,10/27/18,NA,1,annual,NA,6/14/18,135,NA,5/20/18,160,NA,NA,NA,10/26/18,NA,NA,0,NA,NA,1,germination/emergence,early
organic,10/28/18,0.01268718,0.412294581,0.009433341,0.192164555,10,1.426741586,0.936447148,1.087778,0.189757604,377.9969722,0.257958954,89.8552239,7.11E-05,4.816353416,2018,1.10835331,-0.318384759,5.390091515,0.349545237,301,cover crop,10/27/18,NA,1,annual,NA,6/14/18,136,NA,5/20/18,161,NA,NA,NA,10/26/18,NA,NA,1,NA,NA,2,germination/emergence,early
organic,10/29/18,0.021913502,0.339166837,0.018818907,0.147842208,10,2.208797559,1.897474618,1.218819167,-0.856426875,187.1057167,0.257630127,90.9368386,0.000222518,5.373770491,2018,1.237708147,-0.971087353,6.192580398,0.34819857,302,cover crop,10/27/18,NA,1,annual,NA,6/14/18,137,NA,5/20/18,162,NA,NA,NA,10/26/18,NA,NA,2,NA,NA,3,germination/emergence,early
organic,10/30/18,0.025392161,0.466188432,0.020676826,0.207402121,10,1.852285135,1.363969055,1.368695875,-0.337533375,347.7765275,0.257527826,71.17589384,4.77E-06,3.242797629,2018,1.379164108,-0.473122216,5.416652457,0.334738103,303,cover crop,10/27/18,NA,1,annual,NA,6/14/18,138,NA,5/20/18,163,NA,NA,NA,10/26/18,NA,NA,3,NA,NA,4,germination/emergence,early
organic,10/31/18,0.08035546,0.372279306,0.076428569,0.181780656,10,1.688627375,1.01016567,1.958905958,0.684383063,704.649397,0.257560588,74.09819395,1.23E-05,6.588348007,2018,2.166949469,0.478323031,5.380241172,0.324572564,304,cover crop,10/27/18,NA,1,annual,NA,6/14/18,139,NA,5/20/18,164,NA,NA,NA,10/26/18,NA,NA,4,NA,NA,5,germination/emergence,early
organic,11/1/18,0.02387975,0.419541923,0.01718638,0.251450781,11,3.109650786,2.61556126,2.641599771,0.020588646,240.7126585,0.257640481,96.74543531,0.000211829,10.34084393,2018,2.637424964,-0.472221429,8.981816546,0.329649596,305,cover crop,10/27/18,NA,1,annual,NA,6/14/18,140,NA,5/20/18,165,NA,NA,NA,10/26/18,NA,NA,5,NA,NA,6,germination/emergence,early
organic,11/2/18,0.029483947,0.802768685,0.021460639,0.262078844,11,3.650143217,2.482250461,3.312938458,0.52457531,104.6982873,0.257719586,99.42820204,0.001216948,14.60340096,2018,3.266223913,-0.383922613,12.07173643,0.360362967,306,cover crop,10/27/18,NA,1,annual,NA,6/14/18,141,NA,5/20/18,166,NA,NA,NA,10/26/18,NA,NA,6,NA,NA,7,germination/emergence,early
organic,11/3/18,0.04802369,0.420474263,0.045820528,0.31110268,11,2.1483005,2.312491559,2.541641625,0.116725042,380.5151463,0.257790921,84.04448223,0.000923818,8.071765677,2018,2.421028235,0.272722412,10.1334293,0.376072415,307,cover crop,10/27/18,NA,1,annual,NA,6/14/18,142,NA,5/20/18,167,NA,NA,NA,10/26/18,NA,NA,7,NA,NA,8,germination/emergence,early
organic,11/4/18,0.03620646,0.350346373,0.030670337,0.199637882,11,1.975435158,1.397688751,2.124819771,0.090837712,408.2697348,0.257851338,65.17626811,2.26E-08,4.541300551,2018,2.152069763,0.176635763,7.135097679,0.342526515,308,cover crop,10/27/18,NA,1,annual,NA,6/14/18,143,NA,5/20/18,168,NA,NA,NA,10/26/18,NA,NA,8,NA,NA,9,germination/emergence,early
organic,11/5/18,0.031086993,0.817650397,0.021344391,0.225044881,11,2.690882429,2.016239168,2.068712646,-0.283580896,132.8047367,0.25789769,87.9765888,0.000244952,4.32783041,2018,2.068035048,-0.622850952,5.885327911,0.332299681,309,cover crop,10/27/18,NA,1,annual,NA,6/14/18,144,NA,5/20/18,169,NA,NA,NA,10/26/18,NA,NA,9,NA,NA,10,germination/emergence,early
organic,11/6/18,0.028109565,1.864711383,0.017975413,0.425633053,11,6.071477368,3.903326861,2.344633542,-2.289309002,76.35442098,0.257926827,99.13499176,0.000608961,8.114496326,2018,2.295207947,-3.776234789,7.660560624,0.355619762,310,cover crop,10/27/18,NA,1,annual,NA,6/14/18,145,NA,5/20/18,170,NA,NA,NA,10/26/18,NA,NA,10,NA,NA,11,fall tillering,vegetative
